,ID,Gender,Education,Offences
7796,80275,Female,Grade 12,2
7797,80281,Female,Grade 12,0
7798,80285,Male,Grade 12,2
7799,80289,Female,Grade 12,2
7800,80291,Female,Grade 12,2
7801,80297,Female,Diploma,0
7803,80335,Female,Degree,2
7804,80344,Male,Grade 12,0
7805,80349,Female,Grade 12,2
7806,80359,Male,Grade 12,0
7807,80372,Female,Diploma,1
7808,80380,Male,Diploma,1
7810,80399,Female,Grade 12,1
7811,80414,Male,Grade 12,0
7812,80423,Female,Grade 12,0
7813,80434,Male,Diploma,2
7814,80438,Male,Postgrad,0
7815,80457,Female,Diploma,2
7816,80484,Male,Diploma,1
7817,80540,Male,Grade 12,0
7818,80546,Female,Degree,0
7819,80548,Male,Diploma,1
7820,80550,Female,Grade 12,0
7821,80553,Male,Degree,0
7822,80554,Male,Grade 12,1
7823,80558,Female,Degree,0
7824,80579,Male,Degree,0
7825,80580,Male,Degree,0
7826,80592,Male,Diploma,2
7827,80594,Male,Grade 12,3
7828,80597,Male,Degree,0
7829,80608,Female,Grade 12,1
7830,80609,Male,Degree,0
7832,80619,Female,Grade 12,3
7833,80628,Female,Degree,0
7834,80661,Female,Degree,1
7835,80663,Male,Degree,2
7836,80664,Male,Grade 12,0
7838,80672,Female,Diploma,0
7839,80681,Female,Degree,2
7842,80698,Male,Grade 12,0
7843,80700,Female,Grade 12,2
7844,80701,Female,Grade 12,0
7845,80704,Female,Grade 12,0
7846,80715,Male,Diploma,2
7849,80746,Female,Diploma,1
7850,80749,Female,Grade 12,0
7851,80751,Female,Grade 12,0
7852,80754,Male,Postgrad,0
7854,80769,Female,Degree,2
7855,80771,Male,Postgrad,2
7856,80775,Female,Diploma,0
7858,80794,Female,Grade 12,1
7859,80795,Male,Grade 12,0
7860,80797,Male,Degree,2
7862,80829,Male,Postgrad,1
7863,80836,Female,Grade 12,2
7864,80848,Female,Grade 12,1
7865,80863,Female,Diploma,2
7866,80866,Male,Diploma,0
7867,80868,Male,Degree,2
7868,80879,Female,Grade 12,1
7870,80922,Female,Grade 12,0
7874,80972,Male,Grade 12,1
7875,80977,Female,Grade 12,0
7876,80981,Male,Grade 12,1
7877,80997,Male,Diploma,0
7878,80999,Female,Diploma,2
7879,81004,Female,Diploma,0
7880,81013,Female,Grade 12,2
7881,81036,Female,Grade 12,0
7882,81039,Male,Diploma,2
7883,81043,Male,Postgrad,2
7884,81056,Male,Diploma,0
7885,81081,Female,Diploma,0
7886,81082,Female,Grade 12,0
7887,81085,Female,Grade 12,0
7888,81090,Female,Grade 12,1
7890,81125,Female,Diploma,2
7891,81136,Male,Degree,0
7894,81155,Male,Degree,0
7895,81157,Female,Degree,1
7897,81185,Male,Diploma,2
7898,81197,Female,Diploma,0
7899,81200,Female,Diploma,0
7901,81210,Female,Postgrad,2
7902,81225,Male,Grade 12,0
7903,81247,Male,Grade 12,0
7904,81248,Female,Grade 12,0
7905,81257,Male,Grade 12,0
7906,81265,Female,Diploma,0
7908,81274,Female,Diploma,3
7910,81294,Male,Grade 12,0
7911,81295,Female,Diploma,0
7912,81296,Female,Grade 12,0
7914,81342,Female,Grade 12,0
7916,81357,Female,Degree,0
7917,81360,Male,Degree,0
7918,81367,Male,Grade 12,0
7919,81368,Female,Diploma,0
7920,81370,Female,Diploma,0
7921,81381,Female,Grade 12,0
7922,81390,Female,Diploma,1
7924,81401,Female,Postgrad,2
7925,81402,Female,Diploma,0
7926,81403,Male,Diploma,0
7927,81417,Female,Grade 12,0
7928,81434,Female,Postgrad,1
7929,81442,Female,Grade 12,0
7930,81460,Female,Degree,0
7931,81468,Female,Degree,1
7932,81476,Male,Grade 12,0
7933,81484,Male,Grade 12,2
7934,81490,Female,Diploma,0
7937,81543,Male,Grade 12,0
7938,81565,Female,Grade 12,0
7939,81566,Male,Grade 12,1
7940,81570,Male,Grade 12,3
7941,81573,Male,Grade 12,2
7942,81575,Female,Diploma,0
7943,81581,Female,Grade 12,0
7944,81591,Male,Grade 12,0
7945,81614,Female,Diploma,1
7946,81618,Female,Grade 12,2
7947,81619,Male,Diploma,1
7948,81627,Male,Grade 12,0
7951,81645,Female,Grade 12,0
7952,81648,Female,Degree,0
7953,81657,Male,Diploma,0
7954,81673,Female,Grade 12,0
7956,81677,Female,Diploma,0
7958,81713,Female,Grade 12,0
7959,81718,Female,Degree,2
7960,81722,Female,Grade 12,0
7961,81736,Male,Diploma,1
7962,81757,Male,Degree,0
7963,81760,Female,Grade 12,0
7964,81764,Male,Postgrad,0
7966,81782,Female,Diploma,1
7968,81810,Female,Diploma,0
7970,81837,Male,Grade 12,3
7971,81840,Female,Diploma,0
7972,81843,Female,Postgrad,2
7973,81855,Female,Diploma,0
7974,81869,Male,Diploma,0
7975,81889,Male,Grade 12,0
7977,81896,Male,Diploma,2
7979,81926,Male,Grade 12,0
7980,81936,Female,Grade 12,4
7981,81955,Female,Diploma,0
7982,81963,Female,Diploma,0
7983,81968,Female,Degree,0
7984,81970,Female,Grade 12,1
7985,81980,Male,Degree,1
7986,81985,Female,Diploma,0
7989,81994,Female,Degree,0
7990,82000,Male,Grade 12,1
7991,82009,Male,Diploma,1
7992,82044,Female,Grade 12,2
7993,82057,Female,Diploma,0
7994,82062,Female,Diploma,0
7995,82064,Female,Grade 12,0
7996,82071,Male,Diploma,1
7997,82075,Male,Degree,1
7998,82078,Female,Diploma,0
7999,82079,Male,Degree,0
8000,82084,Female,Postgrad,0
8001,82092,Male,Grade 12,1
8002,82110,Male,Grade 12,1
8003,82113,Female,Grade 12,0
8004,82129,Female,Grade 12,0
8005,82136,Male,Grade 12,1
8006,82137,Female,Grade 12,1
8008,82174,Male,Postgrad,1
8009,82179,Female,Diploma,2
8010,82182,Female,Grade 12,1
8011,82189,Male,Diploma,1
8012,82199,Male,Degree,3
8013,82202,Female,Grade 12,2
8014,82209,Female,Grade 12,0
8015,82218,Male,Grade 12,0
8016,82220,Female,Degree,0
8017,82224,Male,Degree,0
8019,82230,Male,Grade 12,0
8020,82240,Male,Grade 12,1
8021,82241,Female,Grade 12,0
8023,82252,Female,Diploma,0
8024,82253,Female,Degree,0
8025,82275,Male,Grade 12,0
8026,82290,Male,Degree,3
8027,82295,Female,Degree,4
8028,82302,Male,Diploma,0
8029,82323,Male,Grade 12,0
8030,82334,Female,Grade 12,0
8031,82344,Female,Grade 12,2
8032,82354,Female,Grade 12,0
8033,82360,Male,Diploma,0
8034,82362,Male,Grade 12,3
8035,82371,Male,Grade 12,0
8036,82378,Female,Grade 12,1
8039,82441,Female,Diploma,1
8040,82449,Male,Grade 12,2
8043,82513,Male,Grade 12,1
8045,82569,Male,Postgrad,0
8046,82580,Female,Degree,1
8047,82582,Female,Grade 12,0
8048,82593,Female,Postgrad,2
8049,82599,Female,Diploma,4
8050,82623,Female,Grade 12,0
8051,82637,Male,Diploma,0
8052,82647,Male,Diploma,2
8053,82655,Female,Degree,2
8054,82660,Female,Grade 12,0
8055,82662,Female,Degree,1
8056,82684,Male,Degree,0
8057,82725,Male,Diploma,0
8058,82735,Male,Grade 12,1
8059,82739,Male,Grade 12,0
8060,82749,Male,Diploma,1
8061,82762,Male,Diploma,0
8062,82763,Male,Grade 12,2
8063,82777,Male,Diploma,1
8064,82779,Male,Diploma,1
8065,82806,Female,Grade 12,2
8068,82860,Male,Grade 12,1
8069,82891,Female,Grade 12,0
8070,82895,Female,Degree,1
8071,82901,Male,Grade 12,1
8072,82903,Male,Grade 12,1
8073,82904,Female,Diploma,0
8074,82912,Female,Degree,0
8075,82931,Male,Grade 12,0
8076,82933,Male,Grade 12,0
8077,82949,Male,Grade 12,2
8078,82964,Male,Grade 12,0
8079,82965,Male,Degree,0
8080,82967,Female,Degree,0
8082,82984,Male,Diploma,1
8083,82986,Female,Grade 12,0
8084,82989,Male,Diploma,1
8085,82992,Male,Postgrad,1
8086,82994,Female,Degree,1
8089,83003,Female,Diploma,0
8090,83007,Male,Diploma,1
8092,83015,Male,Grade 12,0
8096,83031,Female,Diploma,1
8099,83071,Female,Grade 12,2
8100,83075,Male,Grade 12,1
8101,83079,Female,Grade 12,0
8102,83103,Female,Grade 12,1
8103,83105,Female,Grade 12,1
8104,83123,Male,Postgrad,0
8105,83124,Female,Grade 12,0
8106,83131,Female,Degree,1
8107,83135,Female,Grade 12,0
8108,83137,Male,Grade 12,1
8109,83163,Male,Degree,1
8110,83174,Female,Grade 12,2
8112,83191,Male,Diploma,0
8113,83208,Male,Diploma,0
8114,83209,Male,Grade 12,0
8115,83214,Male,Postgrad,3
8116,83215,Male,Degree,0
8117,83216,Male,Degree,3
8118,83218,Male,Diploma,1
8120,83251,Female,Degree,1
8121,83252,Male,Diploma,0
8122,83263,Male,Diploma,0
8123,83280,Male,Diploma,0
8124,83294,Female,Degree,0
8127,83312,Male,Grade 12,0
8128,83336,Male,Grade 12,1
8130,83344,Male,Grade 12,0
8132,83361,Female,Diploma,2
8134,83367,Male,Grade 12,1
8135,83379,Male,Diploma,0
8136,83383,Male,Grade 12,0
8137,83390,Female,Grade 12,1
8139,83408,Female,Grade 12,1
8141,83431,Female,Grade 12,0
8142,83436,Male,Grade 12,0
8143,83446,Male,Grade 12,1
8144,83457,Male,Diploma,0
8145,83460,Male,Degree,0
8146,83480,Male,Grade 12,0
8148,83520,Male,Diploma,0
8149,83523,Female,Degree,0
8150,83553,Male,Degree,0
8151,83562,Male,Grade 12,2
8152,83568,Male,Degree,0
8153,83593,Male,Grade 12,0
8154,83594,Male,Grade 12,1
8156,83626,Female,Diploma,0
8157,83633,Male,Grade 12,0
8158,83642,Female,Diploma,0
8160,83655,Female,Diploma,1
8161,83663,Male,Grade 12,0
8162,83666,Female,Grade 12,0
8163,83693,Male,Diploma,0
8164,83697,Male,Diploma,0
8165,83713,Male,Degree,2
8168,83725,Female,Degree,3
8169,83728,Male,Diploma,0
8170,83733,Male,Grade 12,0
8171,83738,Male,Grade 12,0
8173,83750,Female,Grade 12,0
8174,83757,Male,Diploma,0
8176,83761,Female,Grade 12,1
8177,83776,Female,Grade 12,0
8178,83791,Male,Postgrad,1
8179,83817,Female,Grade 12,0
8180,83835,Female,Grade 12,0
8181,83844,Male,Postgrad,0
8182,83847,Female,Grade 12,0
8183,83860,Male,Grade 12,0
8184,83861,Female,Diploma,2
8185,83862,Female,Grade 12,2
8187,83871,Female,Degree,2
8188,83880,Male,Diploma,3
8189,83893,Male,Grade 12,2
8190,83905,Male,Grade 12,2
8191,83907,Male,Grade 12,0
8192,83921,Female,Grade 12,2
8193,83923,Female,Diploma,2
8196,83943,Male,Grade 12,4
8198,83951,Female,Diploma,0
8199,83962,Male,Degree,0
8200,83970,Female,Diploma,2
8201,83986,Male,Diploma,0
8202,84013,Male,Degree,0
8203,84023,Female,Diploma,0
8208,84061,Male,Degree,0
8211,84088,Male,Grade 12,0
8212,84091,Female,Grade 12,2
8213,84097,Male,Grade 12,0
8214,84099,Female,Diploma,2
8215,84117,Female,Degree,1
8216,84134,Male,Grade 12,3
8217,84154,Male,Diploma,0
8218,84158,Female,Grade 12,0
8219,84163,Male,Grade 12,0
8220,84168,Male,Degree,2
8221,84170,Male,Diploma,1
8222,84178,Female,Degree,0
8223,84217,Male,Grade 12,0
8225,84232,Male,Degree,0
8226,84239,Male,Diploma,0
8227,84241,Female,Diploma,0
8228,84252,Male,Diploma,0
8229,84261,Female,Diploma,1
8230,84309,Female,Grade 12,1
8233,84325,Male,Diploma,0
8234,84355,Male,Grade 12,1
8235,84410,Female,Grade 12,0
8236,84417,Male,Grade 12,0
8237,84419,Female,Grade 12,0
8239,84429,Female,Grade 12,1
8240,84439,Male,Grade 12,1
8241,84444,Male,Grade 12,0
8243,84449,Female,Diploma,3
8244,84462,Female,Diploma,0
8246,84480,Female,Diploma,0
8247,84503,Male,Grade 12,2
8248,84509,Female,Diploma,0
8249,84510,Male,Grade 12,0
8250,84523,Male,Grade 12,2
8251,84526,Female,Degree,0
8252,84545,Male,Postgrad,2
8253,84546,Female,Diploma,0
8254,84555,Female,Grade 12,0
8256,84560,Female,Postgrad,0
8257,84574,Male,Grade 12,3
8258,84581,Female,Diploma,0
8259,84599,Female,Postgrad,0
8260,84604,Male,Diploma,1
8261,84606,Male,Diploma,0
8263,84619,Male,Postgrad,1
8266,84638,Male,Grade 12,3
8267,84651,Male,Grade 12,0
8268,84671,Female,Diploma,2
8270,84702,Male,Diploma,0
8272,84714,Female,Grade 12,0
8273,84715,Female,Degree,0
8274,84717,Female,Grade 12,1
8276,84736,Female,Grade 12,2
8277,84745,Female,Grade 12,3
8279,84761,Male,Grade 12,0
8280,84772,Male,Grade 12,1
8281,84773,Male,Diploma,0
8282,84793,Female,Grade 12,0
8283,84820,Male,Degree,0
8284,84822,Male,Grade 12,0
8285,84829,Female,Diploma,0
8286,84836,Female,Grade 12,2
8287,84849,Female,Postgrad,0
8289,84865,Female,Diploma,0
8291,84883,Male,Grade 12,0
8292,84911,Female,Grade 12,2
8293,84915,Female,Postgrad,1
8294,84923,Male,Grade 12,0
8295,84926,Male,Grade 12,2
8296,84937,Male,Diploma,1
8297,84946,Male,Degree,0
8298,84949,Female,Postgrad,0
8299,84956,Male,Degree,2
8300,84964,Male,Postgrad,0
8301,84969,Male,Grade 12,0
8302,84982,Female,Diploma,0
8304,85032,Male,Grade 12,0
8305,85034,Male,Degree,1
8306,85053,Female,Postgrad,0
8308,85074,Male,Degree,0
8309,85077,Male,Grade 12,0
8310,85081,Female,Grade 12,1
8311,85089,Female,Diploma,0
8312,85120,Male,Grade 12,3
8313,85125,Male,Grade 12,1
8315,85137,Male,Diploma,0
8316,85141,Male,Diploma,0
8318,85144,Female,Grade 12,0
8319,85152,Female,Grade 12,1
8320,85158,Male,Diploma,2
8321,85203,Male,Diploma,0
8322,85204,Female,Degree,0
8323,85209,Male,Diploma,1
8324,85217,Female,Diploma,0
8325,85221,Male,Grade 12,0
8326,85225,Female,Degree,0
8328,85240,Male,Grade 12,0
8329,85243,Male,Diploma,0
8330,85245,Female,Diploma,0
8331,85246,Male,Diploma,0
8332,85248,Female,Degree,0
8333,85250,Male,Diploma,0
8334,85256,Male,Diploma,0
8335,85257,Female,Postgrad,0
8336,85262,Female,Diploma,0
8337,85264,Male,Degree,3
8338,85282,Male,Diploma,0
8340,85289,Male,Grade 12,0
8342,85317,Male,Grade 12,0
8343,85318,Female,Diploma,3
8344,85331,Female,Grade 12,0
8345,85332,Male,Diploma,0
8346,85350,Female,Grade 12,1
8348,85376,Male,Degree,0
8349,85386,Female,Degree,0
8350,85392,Male,Grade 12,1
8352,85422,Female,Diploma,0
8353,85423,Male,Grade 12,0
8354,85432,Female,Degree,0
8355,85440,Female,Grade 12,2
8356,85453,Male,Grade 12,2
8357,85468,Female,Diploma,0
8358,85481,Male,Grade 12,2
8359,85499,Female,Postgrad,0
8360,85514,Male,Diploma,2
8361,85520,Male,Grade 12,0
8362,85521,Female,Diploma,0
8363,85522,Male,Diploma,0
8364,85530,Male,Diploma,0
8365,85535,Female,Grade 12,0
8366,85547,Male,Grade 12,0
8367,85558,Female,Grade 12,0
8368,85562,Female,Grade 12,0
8369,85573,Male,Diploma,0
8371,85588,Male,Grade 12,0
8372,85601,Male,Grade 12,1
8373,85606,Male,Grade 12,2
8374,85607,Male,Degree,2
8375,85635,Male,Diploma,0
8377,85649,Female,Grade 12,0
8378,85656,Female,Grade 12,0
8380,85663,Female,Grade 12,2
8381,85671,Female,Postgrad,3
8382,85678,Male,Grade 12,2
8383,85679,Female,Postgrad,0
8384,85681,Male,Degree,2
8387,85726,Male,Diploma,0
8388,85734,Female,Diploma,0
8390,85760,Male,Diploma,0
8391,85768,Male,Grade 12,0
8392,85774,Female,Degree,2
8393,85780,Male,Grade 12,0
8394,85788,Male,Diploma,0
8395,85797,Male,Grade 12,0
8396,85805,Female,Diploma,2
8397,85809,Male,Grade 12,0
8398,85811,Female,Diploma,0
8400,85820,Male,Diploma,0
8401,85823,Male,Grade 12,1
8402,85834,Female,Grade 12,0
8403,85838,Male,Degree,0
8404,85840,Female,Diploma,0
8405,85879,Female,Grade 12,2
8406,85895,Female,Postgrad,0
8407,85897,Female,Grade 12,0
8408,85903,Male,Diploma,0
8409,85909,Female,Degree,2
8412,85920,Female,Diploma,0
8413,85927,Male,Diploma,0
8414,85929,Female,Degree,2
8415,85943,Male,Grade 12,0
8417,85961,Male,Diploma,2
8418,85971,Female,Diploma,0
8419,85973,Male,Diploma,0
8420,85977,Female,Diploma,1
8421,86013,Female,Diploma,1
8422,86031,Female,Grade 12,1
8424,86036,Male,Grade 12,0
8425,86046,Female,Postgrad,2
8427,86061,Male,Grade 12,2
8428,86067,Male,Diploma,0
8429,86075,Male,Diploma,0
8430,86094,Male,Degree,0
8431,86096,Female,Grade 12,0
8432,86100,Male,Grade 12,1
8433,86111,Male,Grade 12,0
8434,86115,Female,Grade 12,0
8435,86118,Male,Degree,2
8436,86120,Male,Grade 12,0
8437,86146,Female,Diploma,0
8438,86152,Male,Grade 12,1
8439,86155,Female,Grade 12,1
8441,86164,Male,Diploma,0
8442,86168,Female,Diploma,0
8443,86173,Male,Grade 12,0
8445,86191,Male,Postgrad,2
8446,86198,Female,Degree,0
8447,86202,Female,Diploma,1
8448,86203,Female,Grade 12,0
8449,86205,Male,Postgrad,0
8450,86217,Female,Degree,0
8451,86228,Female,Grade 12,0
8452,86229,Female,Postgrad,0
8453,86233,Male,Grade 12,1
8454,86244,Male,Diploma,0
8455,86248,Male,Grade 12,3
8456,86252,Male,Diploma,0
8457,86260,Male,Grade 12,0
8459,86309,Female,Diploma,2
8460,86318,Male,Degree,3
8461,86342,Male,Grade 12,0
8462,86347,Female,Degree,3
8465,86371,Male,Diploma,0
8466,86385,Female,Diploma,2
8467,86387,Male,Grade 12,0
8469,86404,Female,Grade 12,0
8470,86409,Male,Grade 12,0
8471,86424,Male,Degree,3
8472,86431,Male,Grade 12,2
8473,86435,Male,Grade 12,0
8474,86436,Female,Grade 12,0
8475,86437,Male,Diploma,0
8476,86441,Female,Grade 12,0
8477,86445,Female,Grade 12,1
8478,86448,Male,Grade 12,0
8479,86457,Female,Diploma,0
8482,86474,Male,Degree,0
8483,86491,Female,Degree,2
8484,86493,Male,Diploma,0
8486,86497,Female,Diploma,0
8487,86512,Male,Grade 12,1
8488,86518,Male,Grade 12,0
8489,86526,Female,Diploma,0
8490,86531,Female,Diploma,0
8491,86539,Male,Diploma,1
8492,86544,Male,Grade 12,4
8493,86549,Male,Grade 12,0
8494,86556,Female,Grade 12,0
8495,86563,Male,Degree,3
8496,86566,Female,Grade 12,0
8497,86574,Female,Diploma,0
8498,86592,Female,Grade 12,0
8499,86597,Male,Grade 12,0
8500,86608,Male,Diploma,0
8502,86638,Male,Degree,1
8503,86640,Male,Grade 12,1
8504,86652,Male,Postgrad,1
8505,86665,Male,Grade 12,0
8507,86674,Female,Diploma,1
8508,86690,Male,Diploma,2
8509,86691,Female,Grade 12,0
8510,86707,Male,Postgrad,0
8511,86721,Male,Diploma,3
8513,86741,Female,Grade 12,0
8514,86747,Male,Diploma,0
8515,86754,Female,Grade 12,0
8516,86755,Male,Degree,0
8517,86759,Male,Grade 12,1
8518,86768,Male,Grade 12,1
8519,86779,Female,Diploma,3
8521,86816,Male,Grade 12,2
8522,86831,Female,Diploma,2
8523,86845,Male,Diploma,1
8524,86854,Female,Degree,0
8525,86855,Male,Grade 12,2
8526,86867,Female,Grade 12,0
8527,86882,Male,Postgrad,0
8528,86889,Male,Grade 12,0
8529,86896,Male,Diploma,0
8530,86930,Male,Degree,1
8531,86931,Female,Grade 12,0
8533,86944,Male,Grade 12,1
8534,86955,Male,Grade 12,1
8535,86956,Female,Grade 12,0
8536,86966,Male,Grade 12,1
8537,86970,Male,Grade 12,0
8538,86989,Female,Grade 12,0
8539,86995,Male,Grade 12,2
8541,87010,Male,Diploma,0
8543,87020,Male,Grade 12,0
8544,87024,Male,Grade 12,2
8545,87028,Female,Grade 12,0
8547,87036,Female,Diploma,0
8549,87043,Male,Diploma,0
8550,87067,Female,Diploma,0
8552,87081,Female,Diploma,0
8554,87093,Male,Grade 12,0
8555,87119,Female,Degree,0
8556,87130,Male,Grade 12,0
8557,87131,Female,Diploma,0
8558,87150,Male,Grade 12,0
8559,87153,Male,Diploma,0
8560,87160,Female,Grade 12,1
8562,87176,Male,Diploma,0
8563,87182,Female,Diploma,0
8564,87201,Female,Grade 12,2
8565,87220,Male,Degree,0
8566,87222,Male,Diploma,0
8567,87240,Female,Diploma,0
8568,87249,Male,Postgrad,0
8569,87261,Male,Postgrad,0
8570,87273,Male,Degree,0
8572,87278,Male,Degree,0
8573,87292,Male,Grade 12,1
8574,87297,Male,Diploma,3
8576,87312,Male,Grade 12,0
8577,87353,Female,Grade 12,0
8578,87355,Male,Grade 12,1
8579,87357,Male,Diploma,0
8581,87383,Male,Degree,1
8583,87399,Female,Degree,0
8585,87405,Female,Grade 12,0
8586,87412,Female,Grade 12,0
8587,87415,Female,Diploma,1
8588,87421,Male,Diploma,0
8589,87428,Male,Degree,0
8590,87440,Female,Grade 12,2
8592,87464,Male,Diploma,0
8593,87467,Male,Grade 12,0
8594,87469,Male,Grade 12,0
8595,87498,Female,Grade 12,0
8596,87504,Male,Grade 12,0
8598,87507,Female,Grade 12,1
8599,87516,Female,Grade 12,2
8600,87524,Female,Diploma,0
8601,87530,Female,Grade 12,0
8602,87532,Male,Diploma,2
8603,87552,Female,Grade 12,1
8604,87555,Female,Degree,0
8605,87558,Male,Degree,0
8606,87567,Female,Grade 12,0
8607,87570,Female,Grade 12,0
8608,87581,Female,Degree,2
8610,87592,Male,Grade 12,2
8611,87608,Female,Grade 12,1
8613,87621,Female,Diploma,0
8614,87628,Female,Degree,1
8615,87637,Female,Diploma,0
8616,87644,Female,Grade 12,0
8617,87646,Female,Degree,0
8618,87660,Female,Grade 12,4
8619,87662,Female,Grade 12,0
8620,87665,Female,Diploma,0
8621,87674,Female,Diploma,1
8622,87679,Female,Grade 12,0
8624,87705,Male,Grade 12,0
8625,87715,Male,Diploma,0
8626,87745,Male,Grade 12,1
8627,87746,Male,Degree,2
8629,87760,Male,Grade 12,0
8631,87799,Male,Diploma,0
8632,87801,Female,Degree,0
8633,87828,Male,Diploma,1
8634,87831,Female,Diploma,0
8635,87833,Female,Diploma,0
8636,87840,Female,Diploma,0
8637,87854,Female,Grade 12,0
8638,87877,Male,Diploma,0
8639,87899,Male,Grade 12,0
8640,87905,Male,Diploma,0
8641,87907,Female,Grade 12,0
8642,87920,Female,Diploma,0
8643,87929,Male,Degree,1
8644,87933,Female,Grade 12,0
8645,87947,Male,Diploma,0
8646,87957,Female,Diploma,0
8647,87965,Female,Grade 12,1
8648,87972,Male,Grade 12,1
8649,87977,Female,Grade 12,1
8650,88006,Female,Diploma,0
8651,88011,Female,Postgrad,0
8652,88012,Male,Diploma,2
8653,88013,Female,Diploma,2
8654,88014,Female,Grade 12,4
8655,88032,Female,Grade 12,2
8656,88062,Female,Degree,2
8657,88065,Female,Diploma,1
8658,88070,Female,Diploma,2
8659,88072,Male,Diploma,0
8660,88077,Male,Diploma,0
8661,88089,Male,Diploma,0
8663,88123,Male,Grade 12,0
8664,88124,Male,Grade 12,0
8666,88130,Female,Postgrad,1
8667,88135,Male,Diploma,1
8670,88157,Male,Diploma,0
8671,88166,Female,Grade 12,0
8672,88170,Male,Degree,0
8673,88171,Female,Diploma,0
8674,88181,Female,Diploma,2
8675,88192,Female,Grade 12,0
8676,88201,Female,Grade 12,3
8677,88206,Female,Grade 12,0
8678,88213,Male,Grade 12,1
8679,88226,Female,Grade 12,0
8680,88251,Male,Diploma,0
8681,88253,Female,Diploma,0
8683,88262,Male,Diploma,1
8685,88272,Male,Diploma,0
8686,88281,Male,Grade 12,3
8687,88282,Female,Degree,0
8689,88304,Male,Diploma,0
8690,88310,Female,Grade 12,0
8691,88323,Male,Diploma,0
8692,88339,Male,Diploma,0
8693,88344,Female,Grade 12,0
8694,88348,Female,Degree,0
8695,88363,Female,Diploma,0
8699,88428,Male,Grade 12,0
8700,88441,Female,Grade 12,2
8701,88444,Female,Grade 12,0
8702,88463,Female,Diploma,0
8703,88472,Male,Diploma,2
8704,88476,Male,Grade 12,0
8705,88482,Female,Diploma,0
8706,88487,Male,Degree,0
8707,88495,Female,Diploma,0
8708,88497,Male,Grade 12,0
8709,88509,Female,Diploma,1
8710,88511,Male,Grade 12,1
8711,88515,Male,Diploma,0
8712,88519,Female,Grade 12,0
8713,88527,Female,Diploma,0
8715,88543,Male,Diploma,0
8716,88549,Female,Diploma,0
8718,88562,Male,Grade 12,0
8719,88582,Male,Grade 12,0
8720,88594,Male,Grade 12,1
8721,88595,Male,Grade 12,2
8722,88602,Male,Grade 12,1
8723,88609,Male,Degree,0
8724,88612,Female,Grade 12,2
8725,88621,Female,Grade 12,1
8726,88639,Female,Diploma,0
8727,88647,Male,Degree,0
8728,88662,Female,Grade 12,0
8729,88672,Male,Grade 12,0
8730,88686,Female,Grade 12,1
8731,88690,Male,Grade 12,0
8733,88696,Male,Grade 12,0
8735,88723,Male,Grade 12,1
8736,88738,Male,Grade 12,0
8737,88751,Male,Grade 12,0
8739,88765,Male,Grade 12,0
8740,88767,Female,Grade 12,0
8741,88777,Female,Grade 12,1
8742,88781,Male,Grade 12,1
8743,88789,Male,Degree,2
8745,88812,Female,Grade 12,0
8746,88821,Male,Diploma,0
8749,88840,Female,Grade 12,0
8750,88845,Male,Grade 12,0
8751,88849,Male,Diploma,0
8753,88875,Male,Grade 12,0
8756,88911,Male,Diploma,0
8757,88912,Male,Degree,0
8758,88921,Female,Diploma,0
8760,88929,Female,Degree,0
8762,88944,Male,Diploma,0
8763,88963,Male,Diploma,0
8765,88981,Male,Grade 12,0
8766,88982,Female,Grade 12,0
8767,88983,Male,Grade 12,0
8768,88989,Female,Grade 12,3
8772,89017,Female,Grade 12,2
8773,89023,Male,Diploma,0
8774,89033,Male,Diploma,1
8775,89042,Male,Diploma,0
8776,89043,Female,Degree,0
8777,89046,Male,Diploma,0
8778,89057,Male,Diploma,0
8779,89063,Male,Postgrad,0
8781,89069,Male,Degree,2
8782,89076,Female,Degree,0
8783,89094,Female,Diploma,0
8784,89098,Female,Diploma,2
8785,89100,Female,Grade 12,0
8786,89104,Female,Diploma,0
8787,89114,Male,Diploma,1
8788,89126,Female,Degree,0
8790,89145,Female,Grade 12,0
8791,89152,Female,Diploma,2
8794,89212,Male,Diploma,4
8795,89242,Male,Grade 12,0
8796,89247,Male,Degree,2
8797,89248,Male,Degree,0
8798,89254,Male,Diploma,0
8799,89256,Female,Grade 12,0
8800,89271,Male,Diploma,0
8801,89277,Male,Diploma,0
8802,89292,Male,Grade 12,0
8804,89313,Male,Diploma,0
8805,89326,Male,Grade 12,0
8806,89343,Female,Grade 12,1
8807,89344,Male,Degree,0
8809,89370,Female,Postgrad,1
8810,89378,Male,Diploma,0
8812,89412,Male,Diploma,3
8813,89424,Male,Diploma,0
8816,89461,Female,Degree,2
8818,89470,Male,Grade 12,1
8821,89481,Male,Grade 12,0
8822,89494,Male,Diploma,0
8823,89499,Male,Diploma,0
8824,89505,Female,Grade 12,3
8825,89521,Male,Degree,2
8826,89543,Male,Grade 12,0
8827,89572,Female,Grade 12,0
8828,89598,Female,Degree,2
8829,89600,Female,Grade 12,0
8830,89603,Male,Degree,1
8831,89604,Female,Degree,3
8832,89606,Female,Degree,0
8833,89607,Female,Diploma,0
8834,89608,Male,Grade 12,0
8835,89610,Male,Degree,0
8836,89616,Male,Diploma,0
8837,89636,Female,Grade 12,1
8838,89640,Male,Postgrad,0
8839,89641,Female,Degree,0
8841,89646,Female,Grade 12,1
8843,89662,Female,Diploma,0
8844,89663,Female,Postgrad,1
