"","ID","IntRate","Income","DTI","LoanAmt","HistLen","Utilisation","Age","EmpStatus","HomeOwn","Purpose","default","X","Gender","Education","Offences"
"9327",93948,15.75,204402,1.57,94043,39.83,129.49,73,"Salaried","Mortgage","Home_improvement",0,9321,"Female","Diploma",0
"9328",93959,21.75,212378,0.72,744048,10.88,38.62,39.8,"Salaried","Rent","Other",0,9322,"Female","No records",0
"9329",93970,17.25,844903,1.71,368230,28.28,95.47,50.9,"Self-employed","Mortgage","Vehicle",1,9323,"Male","Grade 12",2
"9330",93971,16.75,130414,1.71,245238,14.81,54.63,44.6,"Salaried","Mortgage","Home_improvement",0,9324,"Female","Diploma",0
"9331",93975,18.75,526954,1.52,1159610,9.93,38.84,33.1,"Salaried","Rent","Vehicle",1,9325,"Female","Grade 12",1
"9332",93979,20.25,697456,1.59,458761,38.07,125.88,67.1,"Contract","Mortgage","Vehicle",1,9326,"Male","Diploma",0
"9333",93983,18.75,217379,0.87,344118,26.34,91.58,53.9,"Salaried","Rent","Vehicle",1,9327,"Male","Grade 12",0
"9334",93989,16.75,322871,1.85,474551,13.61,54.07,44.1,"Salaried","Mortgage","Home_improvement",0,9328,"Male","No records",2
"9335",93997,21.25,1027281,1.31,1597251,18.74,65.86,52.7,"Contract","Mortgage","Vehicle",0,9329,"Male","No records",0
"9336",94003,20.25,258571,1.78,382519,34.71,112.96,66.9,"Salaried","Rent","Vehicle",1,9330,"Female","Grade 12",0
"9337",94004,16.75,564205,1.15,546606,26.11,93.76,53.4,"Salaried","Mortgage","Home_improvement",1,9331,"Male","No records",0
"9338",94006,18.25,526723,1.5,158970,2.61,17.24,28,"Salaried","Rent","Vehicle",0,9332,"Male","Diploma",0
"9339",94009,23.75,1615911,1.76,2837776,19.29,68.4,48,"Self-employed","Rent","Other",0,9333,"Female","Grade 12",0
"9340",94012,15.75,350489,1.75,156244,35.09,114.12,68.2,"Salaried","Mortgage","Home_improvement",0,9334,"Male","No records",0
"9341",94015,17.75,363236,1.79,1005374,16.54,55.77,48.9,"Salaried","Mortgage","Vehicle",1,9335,"Female","Diploma",0
"9342",94035,16.75,350653,1.7,903633,22.78,78.52,52.1,"Salaried","Mortgage","Home_improvement",0,9336,"Male","Grade 12",0
"9343",94038,16.75,263819,1.5,597497,18.79,62.58,43.4,"Salaried","Mortgage","Home_improvement",0,9337,"Male","Grade 12",0
"9344",94039,17.75,457956,1.54,798555,19.19,61.83,51.3,"Salaried","Mortgage","Vehicle",0,9338,"Female","No records",0
"9345",94041,23.25,265090,1.51,487440,3.72,18.05,29.3,"Salaried","Rent","Other",0,9339,"Male","Degree",0
"9346",94050,16.75,365467,1.13,444098,22.11,79.27,50.1,"Salaried","Mortgage","Home_improvement",1,9340,"Female","Grade 12",0
"9347",94051,16.75,571971,1.16,1894162,8.2,35.85,40.2,"Salaried","Mortgage","Home_improvement",1,9341,"Male","Diploma",0
"9348",94062,35,5262,0.4,6655,2.83,23.62,32.7,"Unemployed","Rent","Debt_consolidation",1,9342,"Male","Degree",2
"9349",94066,18.75,612132,1.16,494614,10.69,38.48,38.9,"Salaried","Rent","Vehicle",0,9343,"Male","Grade 12",0
"9350",94073,35,5021,0.66,14340,32.11,104.87,65.3,"Unemployed","Rent","Debt_consolidation",0,9344,"Female","Degree",0
"9351",94079,22.75,186644,1.52,677766,1.94,16.7,26.3,"Salaried","Own","Debt_consolidation",0,9345,"Female","No records",0
"9352",94086,19.25,929397,1.15,525984,6.39,28.48,28.5,"Contract","Mortgage","Home_improvement",1,9346,"Female","Grade 12",0
"9353",94088,21.25,1297918,1.49,2145962,15.79,57.54,45,"Contract","Mortgage","Vehicle",1,9347,"Male","Grade 12",2
"9354",94092,21.75,633027,1.39,770739,17.32,57.91,45.8,"Salaried","Rent","Other",0,9348,"Male","Grade 12",2
"9355",94095,21.25,455809,2.33,1162878,28.92,93.36,63,"Self-employed","Mortgage","Vehicle",1,9349,"Female","Diploma",0
"9356",94120,34.25,6942,0.61,3102,16.27,62.39,50.1,"Unemployed","Rent","Other",1,9350,"Male","No records",0
"9357",94133,17.75,311490,1.76,215300,21.87,74.26,54.8,"Salaried","Mortgage","Vehicle",1,9351,"Male","Grade 12",0
"9358",94137,19.25,614434,1.51,1189267,26.16,87.9,54.9,"Salaried","Own","Debt_consolidation",0,9352,"Female","Diploma",1
"9359",94147,21.25,868496,1.38,642784,28.69,98.79,56.9,"Contract","Mortgage","Vehicle",1,9353,"Female","Degree",0
"9360",94155,18.75,258905,1.71,221519,24.07,86.23,48.1,"Salaried","Rent","Vehicle",1,9354,"Female","Grade 12",0
"9361",94164,18.75,145247,1.32,176518,11.07,45.39,36.2,"Salaried","Rent","Vehicle",0,9355,"Male","Degree",1
"9362",94170,21.25,743437,1.75,579861,0.77,13,30.3,"Salaried","Mortgage","Vehicle",0,9356,"Female","No records",1
"9363",94171,21.25,316418,2.21,874381,21.36,70.43,51.5,"Contract","Mortgage","Vehicle",1,9357,"Male","Degree",0
"9364",94201,17.75,210573,1.6,234929,27.54,92.03,56.7,"Salaried","Mortgage","Vehicle",0,9358,"Female","Grade 12",0
"9365",94208,21.25,387232,1.69,731887,22.85,81.29,54.2,"Contract","Mortgage","Vehicle",1,9359,"Female","Grade 12",0
"9366",94211,20.25,436459,0.85,724483,1,18.1,33,"Salaried","Mortgage","Home_improvement",1,9360,"Female","Grade 12",2
"9367",94212,17.75,306315,1.25,890633,15.11,54.67,39.9,"Salaried","Mortgage","Vehicle",0,9361,"Female","Grade 12",0
"9368",94213,19.25,170391,1.69,196049,6.01,28.19,40.8,"Salaried","Mortgage","Vehicle",0,9362,"Male","Postgrad",2
"9369",94215,19.75,1418572,2.29,5181561,9.43,35.95,43,"Self-employed","Mortgage","Vehicle",1,9363,"Female","Grade 12",1
"9370",94217,19.25,262613,1.37,331465,15.05,58.47,40.4,"Salaried","Own","Debt_consolidation",0,9364,"Male","No records",3
"9371",94226,26.75,154587,2.44,367298,4.04,19.95,28.6,"Contract","Rent","Other",1,9365,"Female","Degree",2
"9372",94229,18.75,2755873,1.54,2887777,24.44,82.83,50,"Self-employed","Mortgage","Home_improvement",1,9366,"Female","Diploma",0
"9373",94231,21.75,298662,0.92,1081782,21.63,77.8,53.2,"Salaried","Rent","Other",1,9367,"Male","No records",2
"9374",94244,35,7326,0.5,23298,16.18,56.52,45.2,"Unemployed","Rent","Debt_consolidation",1,9368,"Female","Grade 12",1
"9375",94245,19.75,1175751,1.36,2111763,14.19,52.3,44.1,"Self-employed","Mortgage","Vehicle",0,9369,"Female","No records",1
"9376",94247,15.25,76639,1.78,28671,9.2,33.73,34.3,"Salaried","Mortgage","Vehicle",0,9370,"Male","Diploma",0
"9377",94248,17.75,181033,1.41,614155,24.75,84.27,52.1,"Salaried","Mortgage","Vehicle",0,9371,"Female","No records",0
"9378",94254,22.75,437296,1.44,1327577,1.53,12.47,25.6,"Salaried","Own","Debt_consolidation",0,9372,"Female","Grade 12",3
"9379",94256,35,4697,0.52,5788,1.18,14.22,26.5,"Unemployed","Mortgage","Debt_consolidation",1,9373,"Male","No records",3
"9380",94257,21.25,318797,1.29,655152,19.35,64.22,43,"Contract","Mortgage","Vehicle",1,9374,"Female","Diploma",0
"9381",94271,19.25,373283,0.86,307136,27.96,97.18,57.3,"Salaried","Own","Debt_consolidation",0,9375,"Male","Diploma",3
"9382",94280,18.75,663110,1.33,814052,9.5,43.41,36.9,"Salaried","Rent","Vehicle",0,9376,"Female","Diploma",0
"9383",94285,20.25,249630,1.7,746543,36.13,117.06,64.1,"Salaried","Rent","Vehicle",0,9377,"Female","Diploma",0
"9384",94312,20.25,206458,1.41,310628,6.76,30.6,39.4,"Salaried","Rent","Vehicle",0,9378,"Female","No records",0
"9385",94323,20.25,348616,1.31,983255,28.66,93.35,61.5,"Salaried","Rent","Vehicle",0,9379,"Male","Grade 12",0
"9386",94326,21.25,2163447,1.17,1914513,21.79,71.61,49.8,"Self-employed","Own","Debt_consolidation",1,9380,"Female","Diploma",0
"9387",94328,31.75,8125,0.51,2568,24.18,82.1,55.2,"Unemployed","Rent","Debt_consolidation",0,9381,"Female","Degree",0
"9388",94331,18.75,176507,2.04,133593,26.81,93.06,50.6,"Salaried","Rent","Vehicle",1,9382,"Male","Diploma",0
"9389",94333,18.75,293622,1.43,392112,9.91,38,34.1,"Salaried","Rent","Vehicle",0,9383,"Female","Degree",0
"9390",94334,18.75,350941,1.96,530410,20.85,72.3,50.8,"Salaried","Rent","Vehicle",0,9384,"Female","Grade 12",0
"9391",94336,18.75,186225,1.52,566370,14.59,53.82,40.4,"Salaried","Rent","Vehicle",0,9385,"Male","Grade 12",1
"9392",94348,19.25,1890419,1.83,579848,1.64,18.19,34.6,"Self-employed","Mortgage","Vehicle",0,9386,"Male","Diploma",2
"9393",94351,20.25,438628,1.72,1443291,2.03,11.24,30.9,"Salaried","Mortgage","Home_improvement",0,9387,"Male","Grade 12",0
"9394",94361,17.75,206916,1.02,469683,29.97,100.92,59.1,"Salaried","Mortgage","Vehicle",0,9388,"Male","Grade 12",2
"9395",94364,35,6205,0.64,14337,35.66,115.7,62.3,"Unemployed","Rent","Debt_consolidation",1,9389,"Female","Diploma",0
"9396",94366,21.25,1499992,2.29,4232584,9.79,40.89,32.7,"Self-employed","Own","Debt_consolidation",1,9390,"Female","No records",0
"9397",94383,35,5255,0.53,10497,26.3,78.3,57.6,"Unemployed","Rent","Other",1,9391,"Female","Diploma",0
"9398",94385,18.75,285612,1.83,272183,24.91,83.09,55.1,"Salaried","Rent","Vehicle",1,9392,"Female","Grade 12",2
"9399",94389,18.25,228883,1.44,684375,4.76,21.39,28.5,"Salaried","Mortgage","Home_improvement",0,9393,"Male","Grade 12",1
"9400",94391,19.25,434035,1.68,1002424,19.13,72.84,46.8,"Salaried","Own","Debt_consolidation",1,9394,"Male","Grade 12",0
"9401",94400,17.75,212292,1.56,723170,24.72,84.88,54.3,"Salaried","Mortgage","Vehicle",1,9395,"Female","Diploma",0
"9402",94403,18.75,526380,1.64,1548836,14.62,52.04,40.7,"Salaried","Rent","Vehicle",1,9396,"Male","Diploma",2
"9403",94406,19.25,369204,0.92,755782,34.93,112.97,61.9,"Salaried","Mortgage","Vehicle",0,9397,"Male","Degree",0
"9404",94429,25.25,1304671,1.52,4748013,4.03,20.76,27.3,"Self-employed","Rent","Other",0,9398,"Female","Grade 12",0
"9405",94458,17.75,402664,0.96,486001,26.27,84.46,49.5,"Salaried","Mortgage","Vehicle",1,9399,"Female","No records",3
"9406",94465,23.75,1464518,2.05,3015875,22.04,78.81,47.9,"Self-employed","Rent","Other",0,9400,"Male","No records",1
"9407",94477,17.75,754248,1.75,1737735,12.6,40.51,44.1,"Salaried","Mortgage","Vehicle",1,9401,"Male","No records",2
"9408",94490,20.25,223636,1.32,614113,1.76,14.71,32.6,"Salaried","Mortgage","Home_improvement",0,9402,"Male","Grade 12",0
"9409",94496,21.25,299151,1.42,627012,0.42,11.64,30.5,"Salaried","Mortgage","Vehicle",0,9403,"Female","Grade 12",0
"9410",94532,33.25,3437,0.39,7997,20.25,69.82,48.8,"Unemployed","Rent","Other",0,9404,"Male","No records",1
"9411",94538,16.75,309666,1.51,1107777,22.05,78.82,44.8,"Salaried","Mortgage","Home_improvement",0,9405,"Male","Degree",0
"9412",94540,18.75,477497,1.82,1165267,7.42,32.37,36.6,"Salaried","Rent","Vehicle",0,9406,"Female","Degree",0
"9413",94542,19.25,146099,1.54,476079,21.81,77.79,55.4,"Salaried","Own","Debt_consolidation",0,9407,"Female","Grade 12",1
"9414",94547,19.25,452410,1.67,454889,34.46,111.83,64.5,"Salaried","Mortgage","Vehicle",1,9408,"Male","Grade 12",0
"9415",94556,17.75,294788,1.12,913997,16.78,63.42,51.1,"Salaried","Mortgage","Vehicle",1,9409,"Male","Diploma",0
"9416",94559,18.75,178332,1.94,256025,7.43,27.63,40.1,"Salaried","Rent","Vehicle",0,9410,"Female","No records",2
"9417",94565,16.75,361249,1.6,128545,8.74,36.74,31.4,"Salaried","Own","Debt_consolidation",0,9411,"Female","Diploma",0
"9418",94571,22.75,862611,1.72,364060,15.44,53.89,40.9,"Contract","Rent","Other",1,9412,"Male","No records",0
"9419",94574,15.25,478670,1.18,273067,19.39,67.98,45,"Salaried","Mortgage","Vehicle",0,9413,"Male","Grade 12",3
"9420",94580,18.25,317806,1.67,130374,32.86,106.02,63,"Salaried","Own","Debt_consolidation",1,9414,"Female","No records",0
"9421",94589,23.25,3456079,1.84,6131397,0.17,9.76,30.3,"Self-employed","Mortgage","Vehicle",0,9415,"Male","Grade 12",0
"9422",94593,19.25,227576,1.27,704177,36.77,119.52,67,"Salaried","Mortgage","Vehicle",1,9416,"Male","Grade 12",0
"9423",94602,21.75,614803,0.96,709835,24.13,80.02,47.5,"Salaried","Rent","Other",1,9417,"Female","Grade 12",1
"9424",94603,20.25,1331634,1.17,2599135,5.84,29,40,"Self-employed","Mortgage","Home_improvement",0,9418,"Female","Diploma",0
"9425",94615,16.75,339650,0.6,1211607,30.68,108.35,58.3,"Salaried","Mortgage","Home_improvement",1,9419,"Female","Grade 12",2
"9426",94637,18.75,508372,1.87,703070,17.69,64.29,40.5,"Salaried","Rent","Vehicle",1,9420,"Female","No records",0
"9427",94645,21.75,596574,1.59,708294,12.29,47.18,45.7,"Salaried","Rent","Other",0,9421,"Female","Degree",0
"9428",94654,20.25,368042,1.18,832962,33.76,108.99,62.3,"Salaried","Rent","Vehicle",1,9422,"Female","Grade 12",2
"9429",94672,22.25,602056,1.53,476426,33.13,108.24,57.1,"Contract","Rent","Vehicle",1,9423,"Male","Diploma",1
"9430",94699,17.75,553218,1.26,1426791,14.41,59.24,37.8,"Salaried","Mortgage","Vehicle",0,9424,"Female","Grade 12",0
"9431",94723,35,7623,0.49,16096,24.68,86.63,58.1,"Unemployed","Rent","Debt_consolidation",0,9425,"Female","Diploma",0
"9432",94727,21.75,328509,1.14,329151,11.77,48.4,39.1,"Salaried","Rent","Other",1,9426,"Female","No records",0
"9433",94745,16.75,334232,1.97,587324,10.32,43.86,37.6,"Salaried","Mortgage","Home_improvement",1,9427,"Male","No records",0
"9434",94753,16.75,787956,1.11,489297,32.5,104.43,60.8,"Salaried","Mortgage","Vehicle",1,9428,"Female","Degree",0
"9435",94757,19.75,1598318,1.91,1540349,33.62,111.32,56.4,"Self-employed","Mortgage","Vehicle",1,9429,"Male","Grade 12",0
"9436",94760,23.25,307417,1.11,550345,33.67,107.96,60.5,"Salaried","Rent","Other",1,9430,"Female","No records",0
"9437",94762,20.25,583244,1.3,1750287,22.2,78,51.9,"Contract","Mortgage","Home_improvement",1,9431,"Female","Diploma",0
"9438",94795,24.25,231584,1.3,178625,0.85,10.14,23.2,"Salaried","Own","Debt_consolidation",0,9432,"Male","Grade 12",1
"9439",94806,23.25,745193,1.66,1513017,28.73,90.63,52.5,"Contract","Mortgage","Debt_consolidation",1,9433,"Female","Diploma",0
"9440",94812,24.25,1118917,1.78,1296149,39.24,129.65,72.7,"Contract","Own","Debt_consolidation",1,9434,"Male","Grade 12",0
"9441",94835,18.75,308380,1.41,742765,24.36,80.53,49.4,"Salaried","Rent","Vehicle",1,9435,"Female","Grade 12",4
"9442",94842,18.75,659029,1.38,1989418,28.86,97.47,57,"Salaried","Rent","Vehicle",0,9436,"Female","Postgrad",2
"9443",94858,35,4737,0.52,15397,27.01,89,55.8,"Unemployed","Rent","Debt_consolidation",1,9437,"Female","No records",0
"9444",94861,18.75,309684,1.57,349770,9.26,41.02,39.2,"Salaried","Rent","Vehicle",0,9438,"Female","Diploma",0
"9445",94872,17.75,700223,1.41,493301,16.87,65.65,43.1,"Salaried","Mortgage","Vehicle",1,9439,"Male","Grade 12",0
"9446",94875,20.75,537023,1.4,1954389,39.76,136.38,70.6,"Salaried","Own","Debt_consolidation",0,9440,"Male","No records",0
"9447",94891,16.75,264673,1.48,1005443,25.09,85.13,49.4,"Salaried","Mortgage","Home_improvement",0,9441,"Female","Diploma",0
"9448",94898,20.25,562062,1.05,1143823,38.99,125.39,73.6,"Salaried","Rent","Vehicle",0,9442,"Male","Grade 12",0
"9449",94901,16.75,107529,1.21,318853,23.62,78.01,52.9,"Salaried","Mortgage","Home_improvement",0,9443,"Male","Diploma",1
"9450",94905,21.75,362180,1.64,300532,29.19,99.59,53.3,"Salaried","Rent","Other",1,9444,"Female","Grade 12",0
"9451",94925,21.25,1009472,1.65,2790126,30.95,100.34,58.5,"Contract","Mortgage","Vehicle",1,9445,"Female","No records",0
"9452",94931,23.25,2001441,1.27,3513241,5.67,22.94,28.9,"Self-employed","Mortgage","Debt_consolidation",0,9446,"Male","Grade 12",0
"9453",94936,16.75,226110,1.55,124725,29.55,99.66,61.3,"Salaried","Mortgage","Vehicle",0,9447,"Male","Degree",2
"9454",94959,35,2785,0.61,7578,38.06,123.17,63,"Unemployed","Rent","Debt_consolidation",1,9448,"Female","No records",0
"9455",94967,23.75,429753,1.61,336403,7.13,27.98,29.4,"Self-employed","Rent","Other",0,9449,"Male","No records",0
"9456",94971,20.25,519898,1.49,1257882,31.66,106.13,65.1,"Salaried","Rent","Vehicle",0,9450,"Female","Degree",0
"9457",95021,23.25,156447,1.78,402537,38.56,122.78,72.9,"Salaried","Rent","Other",0,9451,"Female","Degree",0
"9458",95032,18.25,496111,1.56,1462385,33.76,113.14,63.5,"Salaried","Mortgage","Home_improvement",1,9452,"Female","Diploma",3
"9459",95075,19.75,578884,1.39,487959,11.8,44.7,37.7,"Self-employed","Mortgage","Vehicle",1,9453,"Male","No records",0
"9460",95079,17.75,223760,1.49,750200,15.08,58.59,41.5,"Salaried","Mortgage","Vehicle",0,9454,"Male","No records",0
"9461",95080,19.25,142112,1.08,156161,4.91,23.64,38.3,"Salaried","Mortgage","Vehicle",0,9455,"Male","Degree",0
"9462",95086,18.75,339505,0.99,624775,33.9,115.21,57.5,"Salaried","Rent","Vehicle",0,9456,"Male","Diploma",2
"9463",95111,20.75,222848,1.58,825483,3.2,18.68,35.4,"Salaried","Own","Debt_consolidation",0,9457,"Male","No records",2
"9464",95112,19.75,366390,2.25,383142,21.63,75.52,52.8,"Self-employed","Mortgage","Vehicle",1,9458,"Female","No records",1
"9465",95121,16.75,300265,1.02,825727,27.51,93.56,55.8,"Salaried","Mortgage","Home_improvement",1,9459,"Female","Grade 12",0
"9466",95122,22.75,412742,1.36,767698,0.58,18.16,24.5,"Salaried","Mortgage","Vehicle",0,9460,"Male","Grade 12",0
"9467",95128,18.25,571408,1.29,533352,38.69,125.69,62.1,"Salaried","Mortgage","Home_improvement",1,9461,"Male","No records",0
"9468",95134,35,5148,0.59,6970,33.39,110.42,65.3,"Unemployed","Rent","Debt_consolidation",1,9462,"Male","Diploma",0
"9469",95150,34.25,3783,0.67,11551,6.59,31.4,39.8,"Unemployed","Rent","Home_improvement",1,9463,"Male","Grade 12",0
"9470",95163,22.25,190232,1.71,449115,0.05,6.8,27.1,"Salaried","Rent","Vehicle",0,9464,"Male","Diploma",1
"9471",95171,32.75,8854,0.45,17256,3.98,21.15,37.9,"Unemployed","Mortgage","Debt_consolidation",1,9465,"Female","Degree",0
"9472",95190,25.25,1134985,2.09,1406165,3.3,22.27,28,"Self-employed","Rent","Other",1,9466,"Female","Diploma",1
"9473",95191,33.75,1440,0.65,3348,11.12,43.32,39.7,"Unemployed","Rent","Vehicle",0,9467,"Male","Diploma",3
"9474",95221,18.25,426165,1.35,234446,5.11,24.13,28.4,"Salaried","Own","Debt_consolidation",0,9468,"Female","Grade 12",0
"9475",95238,25.25,1230180,1.94,2778622,32.36,107.66,61.2,"Self-employed","Rent","Other",1,9469,"Male","Diploma",0
"9476",95239,18.75,430096,1.52,1621230,16.44,57.71,41.3,"Salaried","Rent","Vehicle",0,9470,"Male","Postgrad",0
"9477",95243,20.25,538709,1.08,1422524,3.45,20.09,30.5,"Salaried","Rent","Vehicle",0,9471,"Female","Grade 12",1
"9478",95251,33.25,7522,0.42,10994,25.67,86.32,59.3,"Unemployed","Rent","Other",1,9472,"Female","Grade 12",1
"9479",95253,16.75,393330,1.25,992576,28.83,93.03,54.1,"Salaried","Mortgage","Home_improvement",0,9473,"Male","Degree",0
"9480",95257,16.75,611169,1,1106213,7.3,32.28,29.5,"Salaried","Mortgage","Home_improvement",0,9474,"Female","Diploma",0
"9481",95260,17.75,212274,1.42,507580,31.34,104.29,59.2,"Salaried","Mortgage","Vehicle",1,9475,"Male","Degree",1
"9482",95269,25.25,1388658,1.99,1790232,39.19,128.68,65.7,"Self-employed","Rent","Other",1,9476,"Male","Grade 12",1
"9483",95271,20.75,224321,2.16,480509,6.25,26,39.6,"Salaried","Own","Debt_consolidation",0,9477,"Female","Diploma",1
"9484",95291,16.75,257363,1.77,932849,25.86,84.15,51.9,"Salaried","Mortgage","Home_improvement",1,9478,"Female","Diploma",2
"9485",95311,35,3369,0.58,12321,19.99,69.81,49.3,"Unemployed","Rent","Debt_consolidation",0,9479,"Male","Postgrad",2
"9486",95321,23.25,670880,1.14,1077835,30.62,101.11,63.6,"Salaried","Rent","Other",1,9480,"Male","No records",0
"9487",95323,16.25,270645,1.1,109574,12.49,49.28,35.7,"Salaried","Rent","Vehicle",1,9481,"Female","No records",0
"9488",95326,23.75,1574888,2.41,5065262,13.72,55.56,42.9,"Self-employed","Rent","Other",0,9482,"Female","Grade 12",1
"9489",95346,21.75,201794,1.05,323209,31.37,104.34,56,"Salaried","Rent","Other",1,9483,"Female","Diploma",3
"9490",95358,18.75,243935,1.09,616421,37.04,120.09,59.2,"Salaried","Rent","Vehicle",0,9484,"Male","Diploma",1
"9491",95385,18.75,616748,1.29,1585157,28.11,94.73,52.5,"Salaried","Rent","Vehicle",1,9485,"Female","Postgrad",0
"9492",95387,35,6677,0.64,13928,34.73,110.21,69.3,"Unemployed","Rent","Debt_consolidation",1,9486,"Female","Diploma",0
"9493",95391,22.75,430700,1.74,161693,17.31,62.01,50.3,"Contract","Rent","Other",1,9487,"Male","Grade 12",0
"9494",95392,19.25,601287,1.97,1938467,13.08,51.38,43.2,"Salaried","Own","Debt_consolidation",1,9488,"Female","Grade 12",2
"9495",95394,19.25,345629,2.15,172782,23.92,83.07,57.8,"Salaried","Rent","Other",1,9489,"Female","Diploma",2
"9496",95397,18.75,360232,1.36,787536,27.97,89.52,51.1,"Salaried","Rent","Vehicle",0,9490,"Female","Diploma",0
"9497",95401,15.25,666670,1.53,205973,23.41,75.23,52.2,"Salaried","Own","Debt_consolidation",0,9491,"Male","Grade 12",1
"9498",95402,34.75,1977,0.49,7447,7.93,33.66,31.7,"Unemployed","Mortgage","Debt_consolidation",0,9492,"Male","No records",2
"9499",95411,18.25,663808,1.8,1078858,29.51,96.91,60.1,"Salaried","Mortgage","Home_improvement",1,9493,"Female","Grade 12",0
"9500",95417,17.75,598299,0.91,1695372,30.67,100.72,59,"Salaried","Mortgage","Vehicle",1,9494,"Female","No records",0
"9501",95428,17.75,399506,1.61,897949,27,90.08,51.8,"Salaried","Mortgage","Vehicle",0,9495,"Female","Grade 12",0
"9502",95434,25.25,2570509,1.39,5404312,29.67,100.07,64.6,"Self-employed","Rent","Other",1,9496,"Male","Grade 12",0
"9503",95437,20.25,338267,1.45,376750,1.99,15.62,35.9,"Salaried","Mortgage","Home_improvement",0,9497,"Female","Diploma",0
"9504",95455,23.75,1276905,1.47,2401914,33.06,110.11,67.4,"Contract","Rent","Vehicle",0,9498,"Male","Postgrad",2
"9505",95463,21.75,265127,1.9,718801,35.66,112.3,68.3,"Contract","Mortgage","Home_improvement",0,9499,"Male","Grade 12",3
"9506",95469,20.25,421959,1.51,969758,4.32,23.62,31.5,"Salaried","Rent","Vehicle",1,9500,"Male","Diploma",0
"9507",95482,18.25,350822,1.11,1285870,38.33,130.43,71.4,"Salaried","Mortgage","Home_improvement",1,9501,"Female","Grade 12",0
"9508",95484,20.75,3498733,1.3,2190510,39.45,127.66,69,"Self-employed","Mortgage","Debt_consolidation",1,9502,"Male","Grade 12",0
"9509",95494,23.75,1888140,1.9,2208101,9.26,32.77,39,"Self-employed","Rent","Other",1,9503,"Male","No records",0
"9510",95535,22.75,262054,1.23,694834,6.41,30.34,35.3,"Contract","Mortgage","Vehicle",1,9504,"Female","Grade 12",0
"9511",95564,20.25,465648,1.7,933327,29.38,99.46,62.1,"Salaried","Rent","Vehicle",1,9505,"Female","Grade 12",0
"9512",95571,19.25,724927,1.49,2574392,9.97,35.38,43.6,"Salaried","Own","Debt_consolidation",0,9506,"Female","Degree",3
"9513",95582,18.75,247483,1.28,632042,21.4,71.28,48.5,"Salaried","Rent","Vehicle",0,9507,"Female","Diploma",0
"9514",95592,16.75,219936,1.54,473953,20.66,71.48,46.2,"Salaried","Mortgage","Home_improvement",0,9508,"Male","Grade 12",0
"9515",95603,23.75,2224101,2,7959052,1.08,16.56,24.9,"Self-employed","Mortgage","Home_improvement",0,9509,"Female","No records",0
"9516",95626,15.25,596786,1.72,186586,20.77,70.12,46.2,"Salaried","Own","Debt_consolidation",0,9510,"Male","Diploma",1
"9517",95646,31.25,4685,0.6,2915,14.71,55.53,39.7,"Unemployed","Rent","Vehicle",0,9511,"Male","Grade 12",0
"9518",95689,18.25,296596,1.35,878884,5.14,20.27,35.4,"Salaried","Mortgage","Home_improvement",1,9512,"Male","Grade 12",0
"9519",95694,20.25,291604,1.14,273143,37.59,122.74,61.6,"Salaried","Rent","Vehicle",0,9513,"Male","Grade 12",1
"9520",95708,23.75,1815068,1.84,6160135,24,78.37,49.9,"Self-employed","Rent","Other",1,9514,"Male","Grade 12",1
"9521",95717,26.75,763020,1.32,2033130,37.13,117.66,62.7,"Contract","Rent","Other",1,9515,"Female","Grade 12",0
"9522",95720,20.25,274392,1.74,764762,34.18,120.72,68.9,"Salaried","Rent","Vehicle",1,9516,"Male","Degree",1
"9523",95747,18.75,228598,1.47,424661,8.63,38.22,38.2,"Salaried","Rent","Vehicle",0,9517,"Male","Grade 12",0
"9524",95751,18.75,331147,1.18,426497,30.42,99.35,55.4,"Salaried","Rent","Vehicle",1,9518,"Female","Grade 12",1
"9525",95753,17.75,197618,0.96,560129,25.9,88.66,53.9,"Salaried","Mortgage","Vehicle",0,9519,"Male","Degree",0
"9526",95758,28.25,5266,0.36,5918,4.15,20.66,39,"Unemployed","Rent","Home_improvement",0,9520,"Female","Diploma",0
"9527",95759,17.75,208500,1.68,387588,20.81,73.81,44.8,"Salaried","Mortgage","Vehicle",0,9521,"Male","Degree",0
"9528",95770,33.75,4823,0.44,12197,4.46,26.75,33.6,"Unemployed","Rent","Debt_consolidation",1,9522,"Male","Diploma",0
"9529",95774,17.75,275607,1.19,641769,13.5,50.48,42.6,"Salaried","Mortgage","Vehicle",0,9523,"Female","Grade 12",2
"9530",95776,21.75,603453,1.6,2258280,13.84,51.71,36.2,"Salaried","Rent","Other",1,9524,"Female","Degree",1
"9531",95779,17.75,519368,1.89,1204057,23.75,80.11,57.1,"Salaried","Mortgage","Vehicle",0,9525,"Male","Grade 12",0
"9532",95780,16.75,695474,1.63,279094,3.39,20.6,37.4,"Salaried","Mortgage","Vehicle",0,9526,"Female","Diploma",1
"9533",95784,18.75,188078,1.07,526121,9.05,31.91,32.1,"Salaried","Rent","Vehicle",1,9527,"Female","Grade 12",0
"9534",95788,32.25,4546,0.39,16787,35.68,115.81,58.9,"Unemployed","Rent","Debt_consolidation",1,9528,"Female","Degree",1
"9535",95794,20.25,852558,2.69,2824534,19.56,66.43,54.3,"Contract","Mortgage","Home_improvement",0,9529,"Male","Grade 12",1
"9536",95802,21.75,450002,1.96,885776,12.38,48.91,44.7,"Salaried","Rent","Other",0,9530,"Male","Diploma",1
