ID,Gender,Education,Offences
59805,Female,Diploma,0
59812,Female,Diploma,0
59817,Male,Grade 12,3
59824,Male,Diploma,0
59837,Male,Grade 12,0
59840,Female,No records,0
59843,Female,No records,0
59844,Female,Postgrad,2
59846,Female,Degree,1
59861,Female,No records,0
59864,Female,Degree,0
59866,Male,Diploma,0
59885,Female,Degree,0
59891,Male,Diploma,3
59895,Female,Diploma,0
59906,Male,Diploma,2
59922,Male,Grade 12,0
59929,Female,Grade 12,0
59951,Female,Grade 12,0
59957,Female,Diploma,2
60000,Female,No records,0
60019,Male,Grade 12,0
60023,Male,Grade 12,0
60040,Female,Diploma,1
60050,Female,No records,1
60059,Male,No records,0
60065,Female,Diploma,0
60071,Female,Diploma,3
60076,Male,Postgrad,0
60117,Female,Grade 12,2
60127,Male,Diploma,1
60131,Male,No records,1
60143,Female,Grade 12,0
60147,Male,No records,1
60149,Male,No records,2
60154,Male,No records,0
60164,Male,Degree,0
60179,Female,Degree,2
60192,Female,Grade 12,4
60196,Male,Grade 12,0
60202,Male,Diploma,2
60207,Female,Grade 12,2
60237,Male,No records,3
60251,Female,No records,1
60265,Female,No records,0
60272,Male,Degree,2
60320,Male,Diploma,0
60323,Male,No records,1
60327,Female,Diploma,1
60333,Female,Diploma,1
60350,Male,Postgrad,0
60356,Male,Degree,0
60384,Male,Degree,0
60392,Female,Grade 12,0
60395,Female,Postgrad,2
60414,Female,No records,0
60416,Female,Grade 12,1
60439,Female,No records,2
60467,Female,Grade 12,1
60468,Female,Grade 12,2
60482,Female,Diploma,0
60488,Female,No records,0
60500,Female,No records,0
60501,Female,Diploma,2
60511,Female,Postgrad,0
60522,Male,Degree,0
60523,Female,No records,0
60530,Female,No records,0
60542,Male,Diploma,0
60558,Female,No records,1
60579,Male,No records,3
60590,Female,Postgrad,3
60595,Male,Diploma,2
60604,Female,No records,0
60612,Male,Diploma,0
60616,Female,Diploma,0
60620,Male,Grade 12,0
60628,Female,Diploma,0
60636,Male,Diploma,0
60638,Male,No records,2
60646,Male,Grade 12,0
60647,Male,Diploma,1
60653,Female,Grade 12,0
60662,Female,Grade 12,2
60675,Female,Diploma,1
60680,Male,Degree,3
60682,Female,No records,0
60711,Female,No records,1
60722,Female,Diploma,1
60724,Male,No records,0
60732,Female,Diploma,1
60734,Female,Diploma,2
60762,Male,Diploma,1
60766,Male,Grade 12,1
60769,Male,Degree,0
60770,Male,Grade 12,0
60790,Female,No records,1
60813,Male,Grade 12,0
60820,Female,Diploma,0
60837,Female,Degree,0
60867,Male,Grade 12,0
60868,Female,No records,0
60872,Female,Diploma,2
60874,Female,Postgrad,0
60904,Male,Grade 12,1
60909,Female,Diploma,1
60918,Female,Degree,2
60929,Male,Grade 12,3
60938,Female,No records,0
60951,Female,No records,0
60956,Female,Degree,0
60957,Male,No records,0
60961,Female,Degree,0
60962,Female,Diploma,0
60968,Female,No records,0
60971,Male,Diploma,2
60972,Male,Grade 12,0
61023,Male,Grade 12,2
61039,Male,Diploma,2
61049,Male,Grade 12,0
61070,Male,Grade 12,1
61083,Male,Grade 12,0
61102,Female,Diploma,0
61149,Male,Grade 12,1
61167,Male,Degree,2
61171,Female,Grade 12,1
61174,Male,Diploma,0
61175,Female,Grade 12,0
61176,Female,Diploma,0
61178,Male,No records,4
61181,Female,Grade 12,0
61184,Female,Grade 12,1
61203,Male,Degree,0
61207,Male,Degree,0
61215,Male,No records,0
61221,Male,Diploma,2
61232,Male,Grade 12,0
61252,Female,Grade 12,0
61264,Female,No records,0
61267,Male,Grade 12,1
61280,Female,Degree,0
61283,Male,Degree,2
61307,Male,Diploma,0
61331,Male,No records,1
61332,Male,Diploma,0
61338,Male,No records,0
61346,Male,Diploma,2
61350,Female,Grade 12,0
61352,Male,Degree,0
61357,Male,Diploma,0
61358,Female,Diploma,0
61359,Female,Postgrad,0
61377,Male,Postgrad,0
61401,Female,Diploma,2
61402,Female,Grade 12,0
61407,Male,Grade 12,1
61411,Female,Diploma,0
61425,Male,Diploma,1
61428,Female,Degree,0
61430,Male,Diploma,0
61446,Male,Diploma,0
61448,Male,Grade 12,0
61454,Male,Postgrad,2
61455,Male,Diploma,3
61469,Female,Diploma,0
61501,Male,Diploma,0
61506,Female,Grade 12,0
61511,Male,Postgrad,0
61526,Female,Grade 12,0
61527,Male,Grade 12,0
61533,Female,Diploma,0
61539,Male,No records,1
61540,Male,Diploma,0
61554,Male,Grade 12,0
61556,Female,Diploma,0
61563,Male,Grade 12,1
61577,Male,Degree,0
61580,Male,Grade 12,0
61584,Male,Grade 12,2
61585,Female,Grade 12,0
61587,Female,Grade 12,2
61606,Female,No records,3
61624,Male,Diploma,0
61647,Female,Grade 12,1
61653,Male,Grade 12,0
61659,Female,Diploma,0
61675,Female,Diploma,0
61710,Male,Diploma,2
61722,Female,No records,1
61729,Female,Grade 12,0
61742,Female,Grade 12,2
61750,Male,Grade 12,0
61759,Female,Grade 12,0
61760,Male,Grade 12,0
61777,Female,Diploma,0
61783,Female,Diploma,0
61787,Male,Grade 12,0
61798,Male,Grade 12,2
61800,Female,No records,0
61816,Male,Degree,0
61823,Female,Grade 12,1
61831,Female,Grade 12,0
61832,Female,Diploma,0
61841,Male,Diploma,0
61853,Male,No records,0
61858,Female,Degree,0
61873,Female,Grade 12,0
61881,Male,No records,1
61887,Male,Degree,0
61888,Male,No records,2
61894,Female,No records,0
61903,Male,Degree,2
61920,Male,Postgrad,0
61933,Female,Grade 12,3
61945,Female,Diploma,0
61949,Male,Grade 12,0
61953,Female,Grade 12,2
61957,Female,Diploma,0
61958,Female,Degree,0
61961,Male,Grade 12,0
61980,Female,Diploma,0
61994,Male,Degree,0
61998,Male,Degree,1
62008,Female,Diploma,1
62012,Female,Grade 12,0
62024,Female,Postgrad,2
62026,Female,Postgrad,0
62032,Male,No records,0
62033,Female,Degree,0
62052,Male,Grade 12,0
62063,Female,Diploma,0
62093,Male,Degree,0
62095,Male,Degree,0
62121,Female,Diploma,0
62123,Male,Diploma,0
62128,Female,Grade 12,3
62139,Male,Postgrad,3
62144,Female,Diploma,2
62159,Male,Grade 12,0
62179,Female,Diploma,3
62198,Male,Diploma,0
62203,Male,Diploma,0
62213,Female,Grade 12,0
62215,Male,Postgrad,2
62224,Male,Diploma,2
62233,Female,Diploma,0
62244,Female,Grade 12,0
62249,Male,Diploma,0
62256,Male,Postgrad,1
62266,Male,Grade 12,1
62273,Female,Diploma,1
62291,Female,Grade 12,2
62298,Female,Grade 12,2
62305,Female,Grade 12,0
62318,Male,Degree,1
62325,Female,Diploma,4
62332,Male,Grade 12,0
62335,Female,Grade 12,1
62336,Female,Degree,0
62337,Male,No records,0
62340,Male,Grade 12,1
62344,Male,Diploma,1
62352,Male,Diploma,0
62353,Male,Diploma,0
62371,Female,Grade 12,0
62401,Female,Grade 12,2
62407,Male,No records,1
62427,Male,Grade 12,0
62431,Male,Degree,0
62435,Male,Diploma,0
62437,Male,No records,0
62438,Male,Grade 12,1
62447,Female,Grade 12,3
62449,Male,Degree,0
62453,Female,No records,0
62457,Female,No records,2
62467,Male,Diploma,0
62472,Female,Grade 12,2
62480,Male,Diploma,3
62483,Male,Grade 12,0
62485,Female,Grade 12,2
62486,Female,Grade 12,1
62488,Female,Postgrad,0
62496,Male,Diploma,0
62509,Male,Grade 12,0
62532,Female,Grade 12,1
62539,Female,No records,0
62542,Male,Postgrad,0
62548,Female,Postgrad,0
62550,Female,Diploma,0
62556,Male,Grade 12,0
62593,Female,Diploma,1
62594,Male,Grade 12,0
62597,Female,Postgrad,1
62604,Male,Grade 12,0
62609,Female,Grade 12,0
62622,Male,Diploma,0
62638,Female,Diploma,2
62667,Female,Degree,0
62673,Female,Postgrad,0
62675,Male,No records,0
62711,Male,Grade 12,0
62715,Female,Diploma,0
62728,Female,Degree,2
62733,Female,Grade 12,0
62741,Male,Postgrad,0
62781,Male,Grade 12,0
62791,Female,Degree,0
62820,Male,Diploma,0
62846,Female,No records,0
62855,Female,Diploma,0
62861,Female,Degree,0
62869,Female,Diploma,0
62871,Male,Grade 12,0
62879,Female,Grade 12,1
62894,Male,Grade 12,0
62899,Male,Diploma,2
62901,Female,No records,0
62910,Male,Diploma,0
62929,Male,Grade 12,1
62942,Male,Grade 12,1
62946,Female,No records,3
62947,Male,Grade 12,0
62951,Male,Grade 12,1
62954,Male,Diploma,0
62967,Male,Degree,0
62974,Male,Grade 12,1
62976,Female,Diploma,0
62977,Male,Grade 12,0
62979,Male,No records,0
62980,Female,Diploma,1
62982,Female,Degree,1
62983,Female,No records,0
63000,Male,Diploma,0
63020,Male,Degree,1
63029,Female,Diploma,0
63043,Female,Grade 12,3
63045,Male,Grade 12,0
63046,Female,Diploma,0
63047,Female,Grade 12,0
63078,Male,Degree,0
63085,Female,No records,1
63091,Female,Grade 12,2
63092,Male,No records,0
63110,Female,Degree,0
63111,Male,Degree,0
63112,Male,Postgrad,1
63121,Female,Grade 12,0
63128,Female,Grade 12,0
63132,Female,Postgrad,2
63154,Male,Diploma,0
63175,Female,Diploma,2
63176,Male,Grade 12,0
63179,Male,Diploma,0
63187,Female,Grade 12,0
63191,Male,Diploma,1
63202,Male,Degree,3
63255,Female,Diploma,1
63276,Female,Grade 12,0
63282,Female,Grade 12,0
63284,Female,Diploma,0
63290,Male,Grade 12,0
63306,Male,Grade 12,1
63313,Female,Diploma,2
63315,Male,Diploma,1
63317,Female,Diploma,2
63321,Male,Grade 12,0
63322,Female,Diploma,0
63349,Male,Diploma,0
63351,Male,Diploma,0
63355,Male,Diploma,2
63362,Female,No records,1
63364,Male,No records,1
63365,Male,Grade 12,0
63377,Female,Diploma,2
63379,Female,Degree,0
63386,Male,Degree,0
63388,Female,Grade 12,1
63422,Male,Grade 12,3
63426,Female,No records,0
63432,Male,Diploma,2
63437,Female,No records,0
63453,Female,Grade 12,0
63461,Female,No records,0
63462,Female,No records,0
63470,Female,Grade 12,0
63477,Female,Diploma,0
63499,Male,Grade 12,1
63500,Female,No records,2
63522,Male,Postgrad,0
63524,Male,Grade 12,1
63526,Male,No records,2
63550,Male,Grade 12,0
63556,Male,Grade 12,0
63565,Male,Grade 12,0
63574,Female,No records,0
63577,Female,Diploma,3
63578,Male,Grade 12,2
63580,Female,Grade 12,2
63581,Male,Diploma,0
63593,Male,Diploma,1
63601,Female,Grade 12,0
63621,Female,Degree,3
63624,Male,Grade 12,2
63631,Female,Postgrad,0
63632,Male,Grade 12,0
63635,Male,Grade 12,0
63652,Female,Grade 12,1
63659,Female,Grade 12,0
63660,Female,Postgrad,0
63663,Female,Degree,0
63678,Female,No records,1
63685,Female,Diploma,0
63688,Male,Grade 12,0
63699,Male,Grade 12,0
63710,Male,Grade 12,0
63728,Male,No records,0
63735,Female,Diploma,2
63757,Female,Grade 12,0
63762,Female,Grade 12,0
63767,Male,Diploma,1
63773,Female,Grade 12,1
63776,Female,No records,0
63783,Female,Degree,0
63805,Female,No records,0
63818,Female,Degree,2
63825,Male,No records,0
63840,Male,Diploma,2
63846,Male,No records,2
63852,Male,No records,3
63856,Male,No records,0
63857,Male,Diploma,0
63858,Female,Degree,2
63859,Female,Degree,1
63863,Female,Diploma,0
63867,Female,Diploma,0
63869,Male,Grade 12,0
63878,Female,Grade 12,2
63900,Male,No records,1
63902,Female,Grade 12,1
63918,Female,No records,2
63921,Female,Diploma,0
63927,Male,Degree,0
63929,Male,Grade 12,2
63932,Male,Grade 12,1
63937,Female,No records,1
63944,Male,No records,0
63945,Male,Grade 12,0
63992,Male,Grade 12,0
63993,Female,No records,2
64005,Male,No records,0
64032,Female,No records,0
64034,Male,Degree,0
64059,Male,Grade 12,0
64066,Female,Degree,0
64084,Female,Grade 12,0
64101,Female,Grade 12,0
64134,Male,Grade 12,1
64140,Female,Grade 12,0
64145,Male,Degree,2
64160,Female,Grade 12,1
64164,Female,Diploma,0
64171,Male,No records,0
64182,Male,Diploma,0
64221,Female,Grade 12,0
64228,Male,Diploma,0
64231,Male,Diploma,0
64235,Female,No records,0
64236,Female,Degree,0
64242,Female,Degree,1
64243,Male,No records,0
64254,Male,Degree,0
64258,Male,Degree,0
64264,Male,No records,1
64290,Female,Diploma,1
64291,Female,Diploma,1
64299,Male,No records,0
64324,Male,Degree,1
64331,Female,Grade 12,0
64336,Male,Diploma,2
64343,Male,No records,1
64344,Male,Grade 12,1
64375,Male,Grade 12,0
64418,Female,No records,0
64421,Female,Grade 12,0
64424,Female,No records,0
64433,Female,No records,0
64440,Female,Grade 12,0
64443,Male,Grade 12,0
64453,Female,Degree,0
64456,Female,No records,2
64463,Male,Diploma,0
64464,Female,Grade 12,0
64473,Male,Diploma,0
64478,Male,Diploma,0
64494,Female,No records,0
64496,Female,Grade 12,2
64502,Male,Degree,2
64504,Male,No records,2
64523,Male,Degree,3
64528,Female,Grade 12,2
64529,Male,No records,0
64531,Female,No records,1
64554,Female,No records,2
64557,Male,Diploma,0
64566,Male,Diploma,3
64576,Male,Degree,1
64606,Male,Diploma,0
64620,Male,Postgrad,0
64638,Female,Degree,2
64651,Male,Grade 12,0
64652,Male,Degree,0
64666,Female,Diploma,0
64673,Male,No records,1
64690,Female,Grade 12,0
64703,Male,No records,1
64710,Male,Grade 12,0
64729,Male,No records,0
64741,Male,Grade 12,0
64749,Male,No records,0
64752,Male,No records,0
64761,Female,Grade 12,2
64765,Female,Diploma,2
64766,Female,Postgrad,0
64775,Male,No records,0
64781,Female,Diploma,0
64786,Female,Postgrad,0
64803,Female,Diploma,3
64806,Female,Grade 12,1
64807,Female,No records,1
64825,Male,No records,0
64852,Female,Diploma,4
64880,Female,Diploma,0
64881,Female,No records,0
64882,Male,Diploma,2
64888,Male,Diploma,0
64920,Female,Grade 12,0
64924,Male,No records,0
64928,Male,Diploma,0
64937,Female,No records,2
64946,Male,Degree,0
64953,Male,No records,0
64964,Male,Grade 12,1
64972,Female,Grade 12,0
64978,Male,Diploma,2
64981,Female,Grade 12,0
64983,Male,No records,2
64989,Male,Postgrad,0
64994,Female,No records,1
65012,Male,Grade 12,0
65014,Male,Postgrad,1
65017,Male,Grade 12,0
65023,Male,Diploma,1
65031,Male,Degree,2
65051,Male,Diploma,2
65052,Female,Diploma,0
65057,Female,Grade 12,0
65064,Female,Degree,1
65065,Female,Degree,1
65072,Female,Diploma,2
65096,Male,No records,0
65105,Female,Grade 12,0
65107,Male,Degree,1
65116,Male,No records,0
65129,Female,Grade 12,2
65131,Male,Diploma,2
65157,Male,Degree,0
65170,Male,Grade 12,2
65191,Male,Grade 12,0
65193,Male,Grade 12,1
65196,Male,Degree,0
65203,Female,Diploma,0
65210,Male,Diploma,0
65238,Female,Grade 12,0
65255,Male,No records,0
65256,Male,No records,0
65263,Male,Diploma,0
65269,Male,Diploma,0
65278,Male,Grade 12,0
65285,Female,Grade 12,0
65292,Female,Diploma,0
65300,Male,Grade 12,0
65309,Male,Grade 12,2
65320,Female,Grade 12,0
65321,Female,Grade 12,2
65323,Female,No records,0
65345,Male,Diploma,0
65347,Male,Grade 12,0
65366,Female,Grade 12,1
65371,Male,No records,1
65376,Female,Diploma,0
65389,Female,Degree,0
65391,Male,Diploma,1
65402,Female,No records,2
65415,Female,No records,0
65418,Male,No records,0
65422,Female,Grade 12,1
65440,Male,Grade 12,0
65450,Female,No records,1
65455,Male,Diploma,3
65475,Female,Diploma,3
65496,Female,Degree,0
65498,Male,Diploma,1
65509,Male,Degree,0
65515,Male,Degree,4
65526,Female,Diploma,0
65536,Male,Diploma,2
65554,Female,No records,0
65558,Female,Grade 12,3
65561,Female,Grade 12,0
65562,Female,Grade 12,1
65570,Female,Diploma,1
65572,Female,No records,0
65579,Female,Grade 12,0
65581,Male,Grade 12,1
65582,Male,Degree,0
65587,Female,Postgrad,2
65591,Male,Grade 12,0
65593,Male,No records,1
65600,Male,Grade 12,1
65603,Female,Grade 12,1
65628,Female,Grade 12,1
65646,Male,Grade 12,0
65647,Female,Diploma,0
65658,Male,Grade 12,0
65672,Female,Diploma,0
65673,Female,Grade 12,1
65684,Female,Grade 12,0
65703,Female,Grade 12,0
65728,Male,Grade 12,1
65782,Male,No records,1
65786,Male,Grade 12,1
65788,Female,No records,2
65795,Female,No records,0
65796,Female,No records,1
65797,Female,Diploma,0
65813,Female,Degree,0
65814,Female,No records,0
65820,Male,Diploma,1
65822,Female,Grade 12,1
65825,Male,Degree,0
65862,Female,Degree,0
65870,Female,Grade 12,2
65889,Female,Diploma,0
65890,Female,Grade 12,0
65896,Male,Diploma,0
65902,Male,Grade 12,3
65905,Male,Diploma,0
65909,Female,Diploma,0
65920,Female,Diploma,1
65923,Male,Grade 12,0
65924,Male,Grade 12,2
65927,Male,No records,1
65937,Male,Grade 12,0
65947,Female,Diploma,3
65949,Female,Diploma,0
65958,Male,Degree,0
65972,Male,Grade 12,0
65986,Female,Grade 12,1
66005,Male,No records,1
66006,Female,Grade 12,0
66020,Male,Grade 12,2
66029,Male,Grade 12,2
66050,Female,Grade 12,0
66057,Female,Grade 12,0
66061,Female,Degree,0
66062,Female,Grade 12,1
66064,Female,No records,0
66084,Male,No records,2
66093,Female,Diploma,2
66107,Female,No records,2
66108,Female,Degree,1
66130,Female,Degree,2
66133,Female,No records,0
66147,Female,No records,0
66151,Female,No records,4
66177,Male,No records,0
66178,Female,Degree,0
66204,Female,Degree,2
66210,Male,Grade 12,0
66217,Female,Grade 12,0
66218,Female,Grade 12,0
66221,Female,Diploma,2
66226,Female,Postgrad,2
66240,Female,No records,0
66242,Female,Postgrad,0
66253,Female,Postgrad,0
66268,Female,Grade 12,0
66270,Female,No records,0
66274,Female,No records,0
66280,Female,Grade 12,0
66292,Female,Degree,0
66293,Female,No records,1
66304,Female,Diploma,0
66312,Male,Grade 12,2
66314,Female,Degree,1
66317,Male,Grade 12,1
66342,Male,Grade 12,0
66346,Female,Degree,1
66360,Male,Grade 12,1
66365,Male,Grade 12,0
66381,Female,No records,2
66383,Male,Grade 12,3
66388,Male,Diploma,0
66392,Male,Grade 12,0
66395,Male,Grade 12,0
66399,Female,Grade 12,2
66408,Male,Diploma,0
66410,Female,No records,2
66416,Female,Grade 12,1
66420,Male,Diploma,2
66429,Male,Degree,0
66435,Male,Postgrad,0
66443,Male,Grade 12,1
66445,Female,Degree,0
66453,Female,No records,2
66469,Female,Grade 12,0
66471,Female,Diploma,0
66476,Female,No records,2
66480,Female,Degree,2
66503,Female,Grade 12,0
66511,Male,Diploma,2
66512,Male,No records,1
66545,Male,Postgrad,0
66558,Female,Grade 12,0
66561,Male,Degree,1
66570,Female,Grade 12,0
66586,Male,Degree,0
66595,Female,Diploma,0
66601,Male,No records,0
66603,Male,No records,0
66607,Female,No records,1
66612,Male,Grade 12,2
66613,Male,Grade 12,1
66617,Female,Grade 12,0
66627,Female,Diploma,0
66628,Male,Grade 12,3
66629,Female,Grade 12,0
66630,Male,No records,2
66638,Male,No records,0
66640,Female,Grade 12,0
66660,Female,No records,0
66673,Male,Degree,0
66680,Male,Diploma,0
66683,Female,Degree,0
66697,Female,No records,1
66710,Female,Grade 12,0
66726,Female,Degree,2
66737,Female,No records,1
66751,Male,Diploma,0
66762,Female,Degree,0
66764,Female,Grade 12,0
66766,Female,No records,0
66773,Male,Degree,0
66788,Female,Grade 12,2
66790,Male,Degree,1
66808,Female,Grade 12,0
66811,Female,Grade 12,0
66819,Female,Diploma,0
66825,Male,Diploma,1
66836,Female,Grade 12,0
66837,Male,Degree,2
66843,Male,Degree,0
66844,Female,Grade 12,1
66846,Male,Grade 12,0
66849,Male,Grade 12,0
66860,Male,No records,0
66863,Female,Diploma,4
66866,Male,Degree,2
66889,Male,Degree,0
66893,Male,No records,0
66898,Female,Grade 12,1
66909,Female,Grade 12,1
66920,Male,Diploma,0
66935,Female,Grade 12,0
66936,Female,Grade 12,0
66938,Male,Grade 12,3
66957,Female,Grade 12,2
66960,Female,Degree,0
66961,Female,No records,0
66966,Female,Degree,1
66968,Male,Diploma,1
66970,Male,Postgrad,0
66975,Female,Degree,0
66980,Male,Grade 12,0
66987,Male,Grade 12,2
66999,Male,Grade 12,0
67009,Male,Degree,0
67013,Male,Diploma,0
67015,Male,Grade 12,0
67024,Male,Degree,2
67031,Male,Grade 12,3
67034,Male,Grade 12,0
67038,Female,Grade 12,0
67042,Male,Grade 12,0
67045,Male,No records,2
67049,Female,Postgrad,1
67055,Male,Postgrad,0
67072,Female,No records,1
67084,Male,Grade 12,0
67092,Male,Grade 12,0
67117,Female,No records,0
67119,Male,Degree,0
67122,Male,No records,2
67126,Male,No records,2
67127,Male,Diploma,0
67136,Female,Grade 12,0
67144,Male,Grade 12,0
67164,Female,Diploma,1
67165,Female,Grade 12,3
67169,Female,No records,2
67176,Male,No records,2
67178,Female,No records,1
67187,Male,Diploma,0
67204,Male,No records,0
67216,Female,Degree,0
67238,Male,Degree,1
67251,Female,Grade 12,3
67253,Male,No records,2
67267,Female,Diploma,0
67270,Female,Grade 12,1
67300,Male,Degree,2
67307,Female,Diploma,0
67308,Male,Grade 12,0
67316,Female,Grade 12,1
67325,Female,Grade 12,0
67327,Female,Diploma,0
67329,Male,Diploma,0
67337,Female,Grade 12,0
67339,Female,No records,1
67352,Male,Grade 12,0
67353,Male,Diploma,0
67354,Male,Grade 12,3
67359,Male,Degree,2
67365,Male,Postgrad,2
67383,Male,No records,0
67390,Female,Grade 12,2
67394,Female,Postgrad,0
67396,Female,Grade 12,0
67407,Female,Grade 12,2
67409,Male,Diploma,1
67414,Female,No records,0
67421,Male,Diploma,0
67430,Female,Grade 12,2
67435,Male,Postgrad,2
67447,Female,Diploma,3
67449,Male,Diploma,1
67450,Female,Grade 12,0
67453,Male,Diploma,1
67454,Female,Grade 12,0
67457,Female,Grade 12,0
67462,Male,Degree,0
67470,Female,Degree,2
67474,Male,Degree,0
67475,Female,Diploma,3
67476,Male,Grade 12,0
67496,Female,No records,0
67500,Male,Diploma,0
67508,Female,Diploma,1
67515,Female,Grade 12,0
67529,Male,Grade 12,1
67531,Male,Diploma,2
67539,Female,Grade 12,0
67542,Female,Diploma,0
67556,Male,Diploma,2
67592,Male,Postgrad,2
67598,Female,Degree,2
67632,Female,No records,2
67635,Female,No records,2
67642,Female,Degree,0
67648,Male,Diploma,1
67651,Female,No records,1
67665,Female,Grade 12,3
67669,Female,No records,1
67679,Female,Degree,1
67680,Female,No records,1
67705,Female,Degree,0
67707,Female,Grade 12,1
67708,Male,Diploma,0
67714,Female,Degree,2
67718,Male,No records,1
67730,Female,No records,0
67739,Female,Diploma,2
67741,Male,No records,1
67747,Male,Diploma,0
67753,Female,Diploma,1
67759,Male,No records,1
67764,Female,Diploma,0
67774,Female,No records,0
67779,Female,Grade 12,1
67793,Female,Grade 12,1
67816,Female,Grade 12,0
67823,Female,No records,0
67837,Male,Grade 12,1
67838,Female,Grade 12,0
67853,Female,Diploma,0
67870,Male,Diploma,0
67872,Male,Grade 12,0
67876,Female,Grade 12,0
67886,Male,Grade 12,1
67895,Male,Diploma,0
67899,Male,No records,0
67902,Female,Degree,0
67910,Female,No records,1
67917,Male,Diploma,0
67919,Female,Diploma,1
67920,Female,No records,3
67922,Female,Degree,3
67934,Female,Diploma,0
67938,Female,No records,0
67947,Male,No records,0
67949,Female,Diploma,1
67951,Male,Grade 12,0
67957,Female,Diploma,3
67968,Male,No records,1
67973,Female,Grade 12,0
67979,Male,Grade 12,1
67984,Female,Diploma,1
67986,Male,Grade 12,1
68007,Male,Grade 12,0
68013,Female,No records,0
68017,Male,Grade 12,4
68023,Male,No records,2
68028,Female,Postgrad,0
68036,Male,Grade 12,0
68044,Female,Diploma,0
68054,Female,Grade 12,0
68061,Male,Diploma,1
68084,Male,Grade 12,0
68100,Male,Degree,0
68101,Female,Grade 12,0
68114,Female,Grade 12,1
68124,Male,Degree,0
68135,Male,Grade 12,0
68147,Male,No records,1
68155,Female,No records,1
68165,Female,Diploma,0
68180,Male,No records,1
68186,Male,Grade 12,0
68202,Male,Grade 12,1
68212,Female,Degree,3
68215,Female,Grade 12,2
68231,Male,Diploma,2
68251,Male,Diploma,0
68277,Male,Grade 12,0
68284,Female,Grade 12,0
68285,Female,Grade 12,0
68289,Male,Degree,1
68290,Female,Diploma,0
68302,Male,No records,0
68306,Female,Diploma,0
68307,Female,Grade 12,0
68310,Female,Diploma,0
68325,Female,Diploma,0
68340,Male,No records,1
68343,Male,Diploma,3
68349,Male,Degree,0
68354,Female,Diploma,0
68356,Female,Diploma,2
68367,Male,Degree,0
68378,Male,Grade 12,2
68379,Male,Degree,0
68382,Male,Grade 12,0
68391,Male,Degree,0
68394,Female,No records,2
68402,Female,Diploma,0
68404,Female,Grade 12,0
68428,Male,Grade 12,0
68479,Male,No records,0
68490,Female,No records,2
68498,Female,Grade 12,2
68510,Male,No records,0
68531,Male,Diploma,0
68546,Male,No records,1
68550,Male,Grade 12,2
68567,Female,Diploma,3
68569,Female,No records,0
68574,Male,Grade 12,0
68579,Female,Diploma,2
68587,Female,Grade 12,2
68600,Male,Postgrad,0
68610,Female,Grade 12,0
68611,Female,Grade 12,1
68652,Male,Degree,0
68663,Male,Grade 12,0
68671,Male,Grade 12,0
68693,Female,Postgrad,2
68710,Female,Degree,1
68713,Female,Postgrad,0
68730,Male,Diploma,0
68733,Male,Degree,1
68749,Male,Grade 12,2
68752,Female,No records,0
68760,Female,Grade 12,2
68785,Male,No records,0
68786,Male,Diploma,1
68788,Female,Degree,0
68799,Female,No records,2
68800,Male,Degree,0
68801,Male,No records,1
68819,Female,Grade 12,0
68836,Male,Grade 12,2
68842,Male,Grade 12,0
68875,Male,Diploma,2
68876,Male,Degree,0
68878,Male,Grade 12,0
68880,Female,Grade 12,4
68884,Female,Grade 12,2
68901,Female,No records,0
68928,Female,Grade 12,0
68929,Female,Grade 12,0
68931,Male,No records,3
68938,Male,Postgrad,0
68942,Male,Postgrad,0
68949,Male,Degree,0
68951,Male,Degree,0
68958,Male,No records,0
68976,Male,Postgrad,2
68979,Male,Diploma,1
68982,Male,Degree,0
68998,Female,Grade 12,1
69013,Female,Postgrad,1
69017,Male,Grade 12,0
69020,Female,Diploma,1
69026,Male,Diploma,1
69035,Male,No records,0
69073,Female,Diploma,0
69078,Male,No records,0
69094,Male,No records,0
69103,Female,No records,0
69117,Female,Grade 12,3
69149,Male,Grade 12,0
69165,Female,No records,1
69183,Male,Grade 12,2
69195,Male,No records,0
69209,Female,No records,1
69216,Male,Degree,1
69228,Male,Grade 12,0
69239,Male,Degree,0
69243,Female,Grade 12,1
69245,Female,Degree,0
69250,Male,Diploma,0
69251,Female,Degree,0
69253,Female,Diploma,0
69255,Male,Grade 12,2
69268,Male,Grade 12,2
69282,Female,Grade 12,0
69310,Male,Grade 12,4
69311,Female,Grade 12,0
69315,Female,Grade 12,0
69356,Female,Degree,0
69366,Male,No records,0
69371,Female,Grade 12,0
69380,Male,Grade 12,2
69404,Female,No records,2
69410,Female,No records,0
69445,Female,Diploma,0
69449,Male,Postgrad,1
69470,Male,No records,0
69475,Female,Grade 12,3
69488,Female,No records,0
69499,Female,Diploma,0
69505,Male,Grade 12,0
69520,Female,Grade 12,0
69536,Female,No records,0
69556,Male,Postgrad,0
69559,Male,No records,2
69570,Female,No records,2
69640,Male,Diploma,0
69643,Male,No records,2
69648,Male,Grade 12,0
69657,Female,Diploma,0
69660,Female,No records,2
69662,Male,Degree,3
69676,Male,Grade 12,0
69680,Male,Degree,0
69682,Female,No records,1
69684,Male,Grade 12,0
69690,Female,Diploma,2
69696,Female,Diploma,0
69699,Male,Grade 12,1
69701,Female,Grade 12,3
69708,Male,Postgrad,0
69716,Female,No records,0
69724,Female,Postgrad,2
69777,Female,No records,0
69780,Male,Degree,0
69797,Male,Grade 12,1
69805,Female,Grade 12,2
69807,Male,Diploma,0
